Encounter.mediaAsset0,Encounter.mediaAsset1,Encounter.mediaAsset2,Encounter.mediaAsset3,Encounter.mediaAsset4,Encounter.mediaAsset5,Encounter.mediaAsset6,Encounter.mediaAsset7,Encounter.mediaAsset8,Encounter.mediaAsset9,Encounter.locationID,Encounter.verbatimLocality,Encounter.decimalLatitude,Encounter.decimalLongitude,Encounter.year,Encounter.month,Encounter.day,Encounter.hour,Encounter.minutes,Encounter.occurrenceRemarks,Encounter.photographer0.fullName,Encounter.photographer0.affiliation,Encounter.photographer0.emailAddress,Encounter.genus,Encounter.specificEpithet,Encounter.submitterX.affiliation,Encounter.submitterX.emailAddress,Encounter.state,Encounter.mediaAsset0.keywords,Encounter.Keywords0,Encounter.Keywords1,Encounter.mediaAsset1.keywords,Encounter.mediaAsset2.keywords,Encounter.mediaAsset3.keywords,Encounter.mediaAsset4.keywords,Encounter.mediaAsset5.keywords,Encounter.mediaAsset6.keywords,Encounter.mediaAsset7.keywords,Encounter.mediaAsset8.keywords,Encounter.mediaAsset9.keywords,Encounter.measurement0,Encounter.measurement1,Encounter.measurement2,Encounter.distinguishingScar,Encounter.livingStatus,Encounter.lifeStage,Encounter.depth,Encounter.behavior,Encounter.sex,Encounter.individualID,Encounter.identificationRemarks,Encounter.informOtherX.affiliation,Encounter.informOtherX.emailAddress,Encounter.informOtherX.fullName,Encounter.submitterOrganization,TissueSample.sampleID
020415_afternoon_20cmlasers_brian_1_-_00_03_49_500_-_918_ID50_box973.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,4,13,,for_laser,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
020415_afternoon_20cmlasers_brian_1_-_00_03_59_250_-_957_ID72_box1051.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,4,13,,for_laser,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
020415_afternoon_20cmlasers_brian_1_-_00_04_03_250_-_973_ID74_box1087.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,4,13,,,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
020415_afternoon_20cmlasers_brian_1_-_00_04_08_00_-_992_ID83_box1164.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,4,13,,,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
020415_afternoon_20cmlasers_brian_1_-_00_04_14_250_-_1017_ID102_box1256.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,4,13,,for_laser,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
020415_afternoon_20cmlasers_brian_1_-_00_04_19_250_-_1037_ID109_box1321.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,4,13,,for_laser,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
020415_afternoon_20cmlasers_brian_1_-_00_04_23_500_-_1054_ID117_box1383.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,4,13,,for_laser,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
020415_afternoon_20cmlasers_brian_1_-_00_04_28_500_-_1074_ID132_box1460.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,4,13,,,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
020415_afternoon_20cmlasers_brian_1_-_00_04_35_750_-_1103_ID162_box1596.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,4,13,,for_laser,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
020415_afternoon_20cmlasers_brian_1_-_00_04_38_250_-_1113_ID174_box1636.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,4,13,,,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
020415_afternoon_20cmlasers_brian_1_-_00_04_41_500_-_1126_ID182_box1694.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,4,13,,for_laser,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
020415_afternoon_20cmlasers_brian_1_-_00_04_49_00_-_1156_ID209_box1826.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,4,13,,for_laser,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
020415_afternoon_20cmlasers_brian_1_-_00_04_52_250_-_1169_ID213_box1885.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,4,13,,for_laser,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
020415_afternoon_20cmlasers_brian_1_-_00_04_58_750_-_1195_ID248_box2001.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,4,13,,for_laser,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
020415_afternoon_20cmlasers_brian_1_-_00_05_04_00_-_1216_ID256_box2060.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,4,13,,for_laser,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
020415_afternoon_20cmlasers_brian_1_-_00_05_07_250_-_1229_ID273_box2098.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,4,13,,for_laser,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
020415_afternoon_20cmlasers_brian_1_-_00_05_12_00_-_1248_ID278_box2169.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,4,13,,,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
020415_afternoon_20cmlasers_brian_1_-_00_05_19_00_-_1276_ID298_box2287.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,4,13,,for_laser,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
020415_afternoon_20cmlasers_brian_1_-_00_05_51_500_-_1406_ID349_box2517.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,4,13,,for_laser,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
020415_afternoon_20cmlasers_brian_1_-_00_06_07_750_-_1471_ID373_box2619.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,4,13,,for_laser,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
020415_afternoon_20cmlasers_brian_1_-_00_06_12_750_-_1491_ID381_box2655.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,4,13,,for_laser,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
020415_afternoon_20cmlasers_brian_1_-_00_06_34_00_-_1576_ID409_box2841.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,4,13,,,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
020415_afternoon_20cmlasers_brian_1_-_00_06_38_750_-_1595_ID409_box2904.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,4,13,,,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
020415_afternoon_20cmlasers_brian_1_-_00_06_42_00_-_1608_ID418_box2942.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,4,13,,for_laser,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
020415_afternoon_20cmlasers_brian_1_-_00_06_45_250_-_1621_ID428_box2976.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,4,13,,,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
020415_afternoon_20cmlasers_brian_1_-_00_06_50_00_-_1640_ID436_box3031.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,4,13,,,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
020415_afternoon_20cmlasers_brian_1_-_00_06_49_250_-_1637_ID433_box3022.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,4,13,,,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
020415_afternoon_20cmlasers_brian_1_-_00_06_57_250_-_1669_ID443_box3141.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,4,13,,,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
020415_afternoon_20cmlasers_brian_1_-_00_07_46_750_-_1867_ID497_box3422.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,4,13,,,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
020415_afternoon_20cmlasers_brian_1_-_00_08_02_750_-_1931_ID511_box3539.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,4,13,,for_laser,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
020415_afternoon_20cmlasers_brian_1_-_00_08_35_00_-_2060_ID573_box3865.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,4,13,,for_laser,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
020415_afternoon_20cmlasers_brian_1_-_00_08_42_750_-_2091_ID579_box3903.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,4,13,,,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
020415_afternoon_20cmlasers_brian_1_-_00_08_58_500_-_2154_ID603_box4103.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,4,13,,,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
020415_afternoon_20cmlasers_brian_1_-_00_09_05_00_-_2180_ID622_box4194.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,4,13,,,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
020415_afternoon_20cmlasers_brian_1_-_00_09_25_250_-_2261_ID645_box4307.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,4,13,,,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
020415_afternoon_20cmlasers_brian_1_-_00_10_35_750_-_2543_ID715_box4702.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,4,13,,,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
020415_afternoon_20cmlasers_brian_1_-_00_10_44_00_-_2576_ID729_box4765.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,4,13,,,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
020415_afternoon_20cmlasers_brian_1_-_00_10_49_750_-_2599_ID729_box4815.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,4,13,,,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
020415_afternoon_20cmlasers_brian_1_-_00_11_09_750_-_2679_ID752_box4904.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,4,13,,,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
020415_afternoon_20cmlasers_brian_1_-_00_11_23_00_-_2732_ID773_box4994.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,4,13,,,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
020415_afternoon_20cmlasers_brian_1_-_00_11_31_250_-_2765_ID778_box5057.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,4,13,,,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
020415_afternoon_20cmlasers_brian_1_-_00_11_36_00_-_2784_ID780_box5097.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,4,13,,for_laser,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
020415_afternoon_20cmlasers_brian_1_-_00_11_43_250_-_2813_ID785_box5131.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,4,13,,for_laser,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
020415_afternoon_20cmlasers_brian_1_-_00_12_57_750_-_3111_ID807_box5468.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,4,13,,,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
020415_afternoon_20cmlasers_brian_1_-_00_13_10_500_-_3162_ID810_box5519.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,4,13,,for_laser,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
020415_afternoon_20cmlasers_brian_1_-_00_13_15_750_-_3183_ID810_box5541.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,4,13,,for_laser,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
020415_afternoon_20cmlasers_brian_1_-_00_13_22_00_-_3208_ID813_box5573.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,4,13,,for_laser,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
020415_afternoon_20cmlasers_brian_1_-_00_13_48_250_-_3313_ID822_box5699.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,4,13,,,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
020415_afternoon_20cmlasers_brian_1_-_00_14_04_250_-_3377_ID835_box5801.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,4,13,,for_laser,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
020415_afternoon_20cmlasers_brian_1_-_00_14_13_500_-_3414_ID845_box5862.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,4,13,,,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
020415_afternoon_20cmlasers_brian_1_-_00_15_08_750_-_3635_ID875_box6135.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,4,13,,for_laser,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
020415_afternoon_20cmlasers_brian_1_-_00_15_14_250_-_3657_ID883_box6178.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,4,13,,,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
020415_afternoon_20cmlasers_brian_1_-_00_16_04_250_-_3857_ID922_box6647.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,4,13,,for_laser,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
020415_afternoon_20cmlasers_brian_1_-_00_17_03_250_-_4093_ID967_box6964.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,4,13,,,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
020415_afternoon_20cmlasers_brian_1_-_00_17_05_00_-_4100_ID969_box6975.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,4,13,,,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
020415_afternoon_20cmlasers_brian_1_-_00_17_23_00_-_4172_ID971_box7048.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,4,13,,for_laser,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
020415_afternoon_20cmlasers_brian_2_-_00_00_37_00_-_148_ID1_box147.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,4,13,,,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
020415_afternoon_20cmlasers_brian_2_-_00_00_55_00_-_220_ID3_box219.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,4,13,,for_laser,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
020415_afternoon_20cmlasers_brian_2_-_00_01_10_750_-_283_ID7_box289.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,4,13,,,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
020415_afternoon_20cmlasers_brian_2_-_00_02_42_250_-_649_ID19_box671.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,4,13,,,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
020415_afternoon_20cmlasers_brian_2_-_00_04_22_250_-_1049_ID30_box1074.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,4,13,,,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
020415_morning_20cmlasers_brian_1_-_00_03_20_500_-_802_ID65_box874.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,4,9,,for_laser,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
020415_morning_20cmlasers_brian_1_-_00_03_23_250_-_813_ID71_box918.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,4,9,,for_laser,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
020415_morning_20cmlasers_brian_1_-_00_03_28_750_-_835_ID78_box987.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,4,9,,,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
020415_morning_20cmlasers_brian_1_-_00_03_36_750_-_867_ID93_box1047.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,4,9,,,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
020415_morning_20cmlasers_brian_1_-_00_03_45_00_-_900_ID104_box1091.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,4,9,,,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
020415_morning_20cmlasers_brian_1_-_00_03_52_250_-_929_ID128_box1214.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,4,9,,,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
020415_morning_20cmlasers_brian_1_-_00_04_04_750_-_979_ID162_box1405.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,4,9,,,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
020415_morning_20cmlasers_brian_1_-_00_04_14_00_-_1016_ID197_box1511.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,4,9,,for_laser,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
020415_morning_20cmlasers_brian_1_-_00_04_20_500_-_1042_ID212_box1563.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,4,9,,,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
020415_morning_20cmlasers_brian_1_-_00_04_28_500_-_1074_ID234_box1725.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,4,9,,for_laser,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
020415_morning_20cmlasers_brian_1_-_00_04_36_500_-_1106_ID244_box1848.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,4,9,,,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
020415_morning_20cmlasers_brian_1_-_00_04_58_750_-_1195_ID276_box2001.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,4,9,,,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
020415_morning_20cmlasers_brian_1_-_00_05_25_00_-_1300_ID294_box2158.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,4,9,,,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
020415_morning_20cmlasers_brian_1_-_00_05_36_250_-_1345_ID303_box2213.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,4,9,,for_laser,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
020415_morning_20cmlasers_brian_1_-_00_05_56_750_-_1427_ID369_box2570.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,4,9,,,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
020415_morning_20cmlasers_brian_1_-_00_06_13_00_-_1492_ID376_box2644.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,4,9,,for_laser,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
020415_morning_20cmlasers_brian_1_-_00_06_17_250_-_1509_ID378_box2662.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,4,9,,for_laser,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
020415_morning_20cmlasers_brian_1_-_00_06_23_500_-_1534_ID379_box2714.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,4,9,,for_laser,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
020415_morning_20cmlasers_brian_1_-_00_07_15_750_-_1743_ID438_box3029.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2015,2,4,9,,for_laser,Brian,Grouper Moon,Brian,Epinephelus ,striatus,,,unapproved,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,
